johnlewisweeklydistro.site	johnlewisweeklydistro.country	johnlewisweeklydistro.weekbegins	johnlewisweeklydistro.weekends	johnlewisweeklydistro.direct	johnlewisweeklydistro.displayads	johnlewisweeklydistro.mail	johnlewisweeklydistro.organic_search	johnlewisweeklydistro.paid_search	johnlewisweeklydistro.referrals	johnlewisweeklydistro.social	johnlewisweeklydistro.visits
simplyelectricals.co.uk*	WorldWide	08.14.2016	08.20.2016	0.043478260869565216	0.0	0.0	0.8260869565217391	0.08695652173913043	0.043478260869565216	0.0	4748.965340523995
sofa.com*	WorldWide	08.14.2016	08.20.2016	0.44554455445544555	0.0297029702970297	0.0	0.1782178217821782	0.22772277227722773	0.0891089108910891	0.0297029702970297	19531.20380882282
sofology.co.uk*	WorldWide	08.14.2016	08.20.2016	0.24691358024691357	0.012345679012345678	0.0	0.345679012345679	0.3271604938271605	0.06172839506172839	0.006172839506172839	26022.790147452593
sony.co.uk*	WorldWide	08.14.2016	08.20.2016	0.2184436274509804	0.0	0.021139705882352942	0.6400122549019608	0.0	0.11182598039215687	0.00857843137254902	468022.8168418133
spacenk.com*	WorldWide	08.14.2016	08.20.2016	0.3010471204188482	0.007853403141361256	0.031413612565445025	0.2801047120418848	0.07068062827225131	0.27486910994764396	0.034031413612565446	52901.6840023681
sportsdirect.com*	WorldWide	08.14.2016	08.20.2016	0.3816159977091586	2.863551758698039E-4	0.03651028492339999	0.2885028396888274	0.008590655276094115	0.21615043191905695	0.06834343530759318	2439981.1515842825
steamer.co.uk*	WorldWide	08.14.2016	08.20.2016	0.1111111111111111	0.0	0.1111111111111111	0.4074074074074074	0.2222222222222222	0.1111111111111111	0.037037037037037035	4487.312942056594
store.apple.com#	WorldWide	08.14.2016	08.20.2016	0.14322332585709707	2.1360674997329915E-4	0.03716757449535405	0.01580689949802414	0.0013884438748264444	0.7977144077752857	0.004485741749439282	1334101.5253812997
sweatybetty.com*	WorldWide	08.14.2016	08.20.2016	0.16216216216216217	0.005405405405405406	0.06486486486486487	0.3945945945945946	0.12972972972972974	0.20540540540540542	0.03783783783783784	28235.364531408337
swooneditions.com*	WorldWide	08.14.2016	08.20.2016	0.2857142857142857	0.0	0.08571428571428572	0.29285714285714287	0.16428571428571428	0.1	0.07142857142857142	27147.152857953286
techradar.com*	WorldWide	08.14.2016	08.20.2016	0.1744396852276123	7.371252116744696E-4	0.0030481123617890227	0.7585616097220839	7.968921207291563E-5	0.043052096822392666	0.020081681442374738	7392746.823567083
tedbaker.com*	WorldWide	08.14.2016	08.20.2016	0.2204724409448819	0.01673228346456693	0.02952755905511811	0.42322834645669294	0.10728346456692914	0.17421259842519685	0.028543307086614175	143403.0029240778
thewhitecompany.com*	WorldWide	08.14.2016	08.20.2016	0.19597989949748743	0.005025125628140704	0.07537688442211055	0.4020100502512563	0.0829145728643216	0.20100502512562815	0.03768844221105527	76575.42633919446
tiffany.co.uk*	WorldWide	08.14.2016	08.20.2016	0.28191489361702127	0.0	0.0	0.4627659574468085	0.10106382978723404	0.14361702127659576	0.010638297872340425	30799.714882965156
topshop.com*	WorldWide	08.14.2016	08.20.2016	0.30375867075334734	0.008549766091305049	0.021293757057589933	0.4153895789643491	0.020003226326826908	0.2006775286336506	0.03032747217293112	868933.8118786173
toysrus.co.uk*	WorldWide	08.14.2016	08.20.2016	0.15544041450777202	0.027202072538860103	0.007772020725388601	0.6476683937823834	0.04404145077720207	0.11269430051813471	0.0051813471502590676	141415.91556517076
tuclothing.sainsburys.co.uk#	WorldWide	08.14.2016	08.20.2016	0.1206611570247934	0.01652892561983471	0.09917355371900827	0.4297520661157025	0.006611570247933884	0.31239669421487604	0.01487603305785124	127573.16897090922
uk.lizearle.com#	WorldWide	08.14.2016	08.20.2016	0.43157894736842106	0.0	0.0	0.25263157894736843	0.16842105263157894	0.07368421052631578	0.07368421052631578	19286.4744839205
very.co.uk*	WorldWide	08.14.2016	08.20.2016	0.36769759450171824	0.008987575997885276	0.03251387787470262	0.3132434575733545	0.09357652656621729	0.1662701559608776	0.017710811525244514	744080.3353588284
wallis-fashion.com*	WorldWide	08.14.2016	08.20.2016	0.5	0.0	0.5	0.0	0.0	0.0	0.0	558.3171515047975
warehouse.co.uk*	WorldWide	08.14.2016	08.20.2016	0.2623456790123457	0.009259259259259259	0.07407407407407407	0.47530864197530864	0.018518518518518517	0.14814814814814814	0.012345679012345678	53016.23876465167
wayfair.com*	WorldWide	08.14.2016	08.20.2016	0.29248056707881914	0.029038624189455877	0.03032743968746224	0.33460872366990213	0.14672358935116195	0.1379032582866809	0.028917797736517783	4375483.137098354
westelm.co.uk*	WorldWide	08.14.2016	08.20.2016	0.40594059405940597	0.0	0.0297029702970297	0.27722772277227725	0.07920792079207921	0.16831683168316833	0.039603960396039604	20089.85420189011
whistles.com*	WorldWide	08.14.2016	08.20.2016	0.22569444444444445	0.0	0.03125	0.3576388888888889	0.013888888888888888	0.2638888888888889	0.1076388888888889	37098.670973897715
whitestuff.com*	WorldWide	08.14.2016	08.20.2016	0.3248730964467005	0.01015228426395939	0.16751269035532995	0.2131979695431472	0.1598984771573604	0.09390862944162437	0.030456852791878174	79125.19612587291
worldstores.co.uk*	WorldWide	08.14.2016	08.20.2016	0.26582278481012656	0.03164556962025317	0.0379746835443038	0.189873417721519	0.3639240506329114	0.10126582278481013	0.00949367088607595	61750.979149582316
zalando.co.uk*	WorldWide	08.14.2016	08.20.2016	0.22622699386503067	0.008819018404907975	0.040260736196319015	0.3523773006134969	0.16257668711656442	0.18098159509202455	0.028757668711656442	414703.888365764
zara.com*	WorldWide	08.14.2016	08.20.2016	0.31360632074754996	4.5582314062143887E-4	0.020436070804527844	0.42984122160601684	0.011446225531160576	0.18463369545949504	0.03958064271062828	4148241.781435487
zarahome.com*	WorldWide	08.14.2016	08.20.2016	0.2289738430583501	4.0241448692152917E-4	0.04346076458752515	0.5364185110663984	0.01006036217303823	0.15533199195171027	0.02535211267605634	255743.65728620297
boots.com*	WorldWide	08.13.2017	08.19.2017	0.18110209789276652	0.005940009036152738	0.01791635157931475	0.6114471000392173	0.06656020936186285	0.08958175789657373	0.027452474194111304	1245728.2120065806
lecreuset.co.uk*	WorldWide	08.13.2017	08.19.2017	0.1015625	0.0	0.0	0.5078125	0.15625	0.078125	0.15625	3854.502443618287
simbasleep.com*	WorldWide	08.13.2017	08.19.2017	0.1098901098901099	0.018315018315018316	0.027472527472527476	0.33882783882783885	0.12454212454212456	0.12454212454212456	0.25641025641025644	21365.04999909137
uk.lizearle.com#	WorldWide	08.13.2017	08.19.2017	0.2193396226415094	0.023584905660377357	0.03537735849056603	0.32547169811320753	0.11792452830188678	0.2311320754716981	0.04716981132075471	16088.701814879178
whistles.com*	WorldWide	08.13.2017	08.19.2017	0.23316498316498319	0.06734006734006735	0.04545454545454546	0.44696969696969696	0.033670033670033676	0.13973063973063976	0.033670033670033676	37138.9190164704
fitness-superstore.co.uk*	WorldWide	08.13.2017	08.19.2017	0.07859358841778698	0.02585315408479835	0.015511892450879009	0.5501551189245089	0.23061013443640127	0.08893485005170632	0.01034126163391934	31861.210476173073
mulberry.com*	WorldWide	08.13.2017	08.19.2017	0.21604278074866312	0.010695187165775402	0.04812834224598931	0.3850267379679145	0.19786096256684496	0.08877005347593585	0.05347593582887701	27816.53985139749
sanderson-uk.com*	WorldWide	08.13.2017	08.19.2017	0.18181818181818182	0.0	0.0	0.8181818181818182	0.0	0.0	0.0	1291.0986496709327
elc.co.uk*	WorldWide	08.13.2017	08.19.2017	0.20637583892617453	0.016778523489932886	0.12583892617449666	0.4865771812080537	0.07550335570469799	0.058724832214765106	0.0302013422818792	20372.079798128743
hobbs.co.uk*	WorldWide	08.13.2017	08.19.2017	0.3375142531356898	0.04290193842645382	0.07482896237172178	0.3013112884834664	0.05986316989737742	0.13568985176738882	0.04789053591790194	33749.01489278413
missselfridge.com*	WorldWide	08.13.2017	08.19.2017	0.2951240875912408	0.016350364963503648	0.03433576642335765	0.3985401459854014	0.03474452554744525	0.16981021897810214	0.05109489051094889	77291.01884834372
disneystore.co.uk*	WorldWide	08.13.2017	08.19.2017	0.29630110317975333	0.034003893575600255	0.0	0.41271901362751445	0.027255029201816997	0.15029201817001944	0.07942894224529526	93994.34224171798
steamer.co.uk*	WorldWide	08.13.2017	08.19.2017	0.19444444444444445	0.0	0.16666666666666666	0.3333333333333333	0.19444444444444445	0.1111111111111111	0.0	6703.769118022094
store.apple.com#	WorldWide	08.13.2017	08.19.2017	0.08552999175309745	8.343153727066589E-5	0.07689884790237275	0.013933066724201203	8.343153727066589E-5	0.8149779000516332	0.008493330494153786	1658845.554599929
zalando.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2328835742166558	0.03932124835761372	0.045975613464286816	0.4259753894115897	0.03266688325094062	0.17773940430789328	0.0454378869910203	397086.914748135
harveynichols.com*	WorldWide	08.13.2017	08.19.2017	0.2745216212144041	0.03164080156697303	0.020340515293054088	0.4786801265632062	0.054241374114810906	0.11797498869971372	0.02260057254783788	67431.94359166568
thewhitecompany.com*	WorldWide	08.13.2017	08.19.2017	0.22930315664085768	0.020845741512805244	0.02680166765932103	0.4192972007147112	0.08636092912447887	0.1429422275163788	0.0744490768314473	63427.88190950453
zarahome.com*	WorldWide	08.13.2017	08.19.2017	0.18885613148441324	0.0010379154592061654	0.033836043970120994	0.6196355291460808	0.026709024483571993	0.10494619007171194	0.024979165384895047	332549.86155956774
asos.com*	WorldWide	08.13.2017	08.19.2017	0.3334381751125515	0.005242591881644846	0.05113733719014054	0.2408983722831323	0.05281571804341196	0.22265163618259343	0.09381616930652571	7348092.286246473
fatface.com*	WorldWide	08.13.2017	08.19.2017	0.3561085972850678	0.004524886877828054	0.11266968325791854	0.2941176470588235	0.06334841628959276	0.11447963800904976	0.05475113122171945	85047.49135438888
pcworld.co.uk*	WorldWide	08.13.2017	08.19.2017	0.17865453002209775	0.0013658603212698603	0.009219557168571556	0.6338177259401265	0.07170766686666766	0.08840530929419171	0.016829350387075063	589626.7794687527
tedbaker.com*	WorldWide	08.13.2017	08.19.2017	0.2472219907740552	0.022269521811254436	0.05153803619176028	0.4234390504397094	0.08048841454639102	0.11841477363106824	0.05662821260576128	194640.336411381
zara.com*	WorldWide	08.13.2017	08.19.2017	0.3501242699214649	5.357712420772338E-4	0.02347334086717154	0.4436303619329212	0.008138620296316075	0.1426234443245243	0.0314741914155249	4384859.637731432
boden.co.uk*	WorldWide	08.13.2017	08.19.2017	0.23909598511034302	0.022334485509173094	0.08710449348577506	0.30553576176548797	0.10720553044403086	0.17842063281042278	0.060303110874767356	72820.99532929694
dreams.co.uk*	WorldWide	08.13.2017	08.19.2017	0.16361312313591816	0.017043033659991477	0.016616957818491693	0.624201107797188	0.1303792074989348	0.03962505325948019	0.008521516829995739	85228.30473771699
ralphlauren.co.uk*	WorldWide	08.13.2017	08.19.2017	0.26294896030245746	0.0033081285444234404	0.0	0.4055765595463138	0.16209829867674858	0.08799621928166353	0.07807183364839321	51482.72021043541
emmabridgewater.co.uk*	WorldWide	08.13.2017	08.19.2017	0.3023255813953489	0.0	0.05813953488372093	0.4844961240310077	0.0	0.13565891472868216	0.01937984496124031	9501.350383336594
harlequin.uk.com*	WorldWide	08.13.2017	08.19.2017	0.2	0.0	0.0	0.6	0.0	0.2	0.0	269.12148631286357
lauraashley.com*	WorldWide	08.13.2017	08.19.2017	0.1957205789804909	0.02202643171806167	0.028319697923222153	0.5462555066079294	0.059786028949024544	0.09565764631843926	0.05223410950283197	58961.793550970644
hotpoint.co.uk*	WorldWide	08.13.2017	08.19.2017	0.20193470374848854	0.0	0.036275695284159616	0.5538089480048368	0.018137847642079808	0.13784764207980654	0.051995163240628785	30218.4532845758
joules.com*	WorldWide	08.13.2017	08.19.2017	0.2517110266159696	0.019011406844106463	0.07984790874524715	0.46083650190114067	0.022813688212927757	0.1482889733840304	0.017490494296577945	44066.763783734415
samsung.com*	WorldWide	08.13.2017	08.19.2017	0.17908899292836664	0.009485983268008745	0.03594111677479456	0.5753196445429332	0.06738379295618158	0.09211926863373014	0.04066120089598461	1.305539073736971E7
direct.asda.com#	WorldWide	08.13.2017	08.19.2017	0.2470234203673886	0.012866445252229401	0.032126886163341105	0.255877507256989	0.07254747397010534	0.29175710661889703	0.08780116037104978	685329.1026419896
heals.com*	WorldWide	08.13.2017	08.19.2017	0.2247557003257329	0.01036422860527095	0.049748297305300566	0.5907610305004442	0.051821143026354745	0.03109268581581285	0.0414569144210838	15782.318210170055
oakfurnitureland.co.uk*	WorldWide	08.13.2017	08.19.2017	0.1851195748449956	0.0044286979627989375	0.013286093888396812	0.2949512843224092	0.3906111603188663	0.07174490699734279	0.03985828166519044	42327.14640530847
rakuten.co.uk*	WorldWide	08.13.2017	08.19.2017	0.567467652495379	0.0046210720887245845	0.06931608133086876	0.11829944547134937	0.009242144177449169	0.09242144177449169	0.13863216266173753	36117.763300186176
selfridges.co.uk*	WorldWide	08.13.2017	08.19.2017	0.75	0.0	0.0	0.0	0.0	0.25	0.0	760.0756174748549
kiddicare.com*	WorldWide	08.13.2017	08.19.2017	0.1770833333333334	0.019531250000000003	0.0	0.42187500000000006	0.15364583333333337	0.2018229166666667	0.02604166666666667	26167.531248870197
mandmdirect.com*	WorldWide	08.13.2017	08.19.2017	0.27636283623961716	0.029649595687331536	0.042356565267616476	0.2913618277499679	0.14837633166474135	0.15125511120890406	0.0606377321818215	220861.43245061138
maplin.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2208384880752599	0.003924456089073942	0.039087582647176454	0.5805840338175989	0.07173905730827165	0.06200640620736827	0.021819975855251115	577525.1538133997
orlakiely.com*	WorldWide	08.13.2017	08.19.2017	0.27361563517915305	0.0	0.14657980456026057	0.4332247557003257	0.0	0.08143322475570032	0.06514657980456025	10826.345938559813
simplyelectricals.co.uk*	WorldWide	08.13.2017	08.19.2017	0.11235955056179775	0.07303370786516854	0.0	0.7584269662921348	0.0	0.056179775280898875	0.0	6257.96582457588
allbeauty.com*	WorldWide	08.13.2017	08.19.2017	0.2961573295381032	0.025229654547806957	0.011644455945141671	0.357872946047354	0.137016431621167	0.1623754690128089	0.00970371328761806	87294.00874454236
ao.com*	WorldWide	08.13.2017	08.19.2017	0.27673279640446347	0.007805196030500303	0.06088052903790236	0.2666289272572884	0.20269493691514634	0.1716885812555215	0.01356903309917745	367488.83470155945
ctshirts.com*	WorldWide	08.13.2017	08.19.2017	0.3559723800155961	0.018182024061424044	0.0735186190309755	0.25755232344399803	0.05359744484193698	0.1792002222401719	0.06197698636589762	192152.06399477212
westelm.co.uk*	WorldWide	08.13.2017	08.19.2017	0.37096774193548393	0.0	0.053763440860215055	0.38172043010752693	0.026881720430107527	0.12186379928315412	0.044802867383512544	20304.167773079556
matalan.co.uk*	WorldWide	08.13.2017	08.19.2017	0.21460239112122603	0.009103403431510192	0.0980684824212689	0.3940325417116172	0.04758597248289419	0.18436608686656722	0.05224112196491644	271215.8253161351
wallis-fashion.com*	WorldWide	08.13.2017	08.19.2017	0.2	0.0	0.6	0.0	0.0	0.2	0.0	938.9491071061278
littlewoods.com*	WorldWide	08.13.2017	08.19.2017	0.4371213291209961	0.008220178367195012	0.040936488268631166	0.30109339047840017	0.016440356734390024	0.15804662940660277	0.03814162762378486	190285.34633314077
techradar.com*	WorldWide	08.13.2017	08.19.2017	0.0887499945504725	2.511495771643298E-4	0.00250790792054095	0.8746777344901708	1.255747885821649E-4	0.021876432844141244	0.011811205828928195	7703838.253730175
achica.com*	WorldWide	08.13.2017	08.19.2017	0.3593220338983052	0.01663234595279582	0.22553461111991135	0.19360050689054334	0.0	0.18162521780453036	0.023285284333914146	54240.55446144754
argos.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2950108319743723	0.005112009142898277	0.014217775428685834	0.473406785980227	0.09381601779123108	0.08983062852045068	0.02860595116213494	3907288.8652454834
lakeland.co.uk*	WorldWide	08.13.2017	08.19.2017	0.15309981910869921	0.01973359644795264	0.06413418845584608	0.5032067094227923	0.1308995231047525	0.10261470152935373	0.02631146193060352	136693.8042190483
oceanlighting.co.uk*	WorldWide	08.13.2017	08.19.2017	0.0588235294117647	0.0	0.0	0.44705882352941173	0.24705882352941172	0.10980392156862744	0.1372549019607843	8272.697234733298
seafolly.com*	WorldWide	08.13.2017	08.19.2017	0.02702702702702703	0.0	0.16216216216216217	0.5945945945945946	0.08108108108108109	0.10810810810810811	0.02702702702702703	5604.365102260703
aldoshoes.com*	WorldWide	08.13.2017	08.19.2017	0.3144890442051287	0.020572572537415654	0.03477054513366026	0.4316859763191516	0.10991355656140382	0.059303096422409454	0.02926520882083072	289077.3068016829
hugoboss.com*	WorldWide	08.13.2017	08.19.2017	0.169086265493956	0.0053214280777896025	0.04931190018751699	0.45113884703927415	0.14628014516057194	0.12978602176794274	0.04907539227294856	247153.7053046205
dorothyperkins.com*	WorldWide	08.13.2017	08.19.2017	0.3186151174740423	0.01810836670328502	0.03348807541018463	0.40532974237216063	0.024805981785321948	0.16244374357702257	0.03720897267798292	129386.60683690754
ledhut.co.uk*	WorldWide	08.13.2017	08.19.2017	0.1608187134502924	0.007309941520467836	0.021929824561403508	0.4137426900584795	0.2704678362573099	0.11842105263157893	0.007309941520467836	26375.244636587613
lkbennett.com*	WorldWide	08.13.2017	08.19.2017	0.11517367458866545	0.027422303473491772	0.16453382084095064	0.3802559414990859	0.03656307129798903	0.2120658135283364	0.06398537477148081	16254.662242533717
mrporter.com*	WorldWide	08.13.2017	08.19.2017	0.41835441471149554	0.029883237220882392	0.03766433573047318	0.1557651805938327	0.0971921261688763	0.16739244859692504	0.0937482569775149	509988.9182112054
siemens.co.uk*	WorldWide	08.13.2017	08.19.2017	0.21311475409836064	0.0	0.0	0.7213114754098361	0.0	0.01639344262295082	0.04918032786885246	8389.027330894749
spacenk.com*	WorldWide	08.13.2017	08.19.2017	0.23780692902791792	0.1139589640094181	0.031079717457114027	0.3483148335015136	0.06889337369660277	0.1155129498822738	0.08443323242515978	55616.09432095923
wayfair.com*	WorldWide	08.13.2017	08.19.2017	0.2604650607323011	0.04110878721259246	0.055889258916400036	0.3233499137834666	0.13023107606684567	0.13303802663774594	0.05591787665064872	4537315.73019468
dyson.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2572130141190915	0.021485573971761818	0.0	0.47329650092081027	0.11540822590546347	0.1172498465316145	0.01534683855125844	54738.62917762282
houseology.com*	WorldWide	08.13.2017	08.19.2017	0.2545454545454545	0.01818181818181818	0.0	0.43636363636363634	0.12727272727272726	0.16363636363636364	0.0	8492.715232869388
mothercare.com*	WorldWide	08.13.2017	08.19.2017	0.24398257813096966	0.011461755941010163	0.03438526782303049	0.48506151142355	0.08023229158707114	0.11622220524184304	0.028654389852525407	155553.08568279012
qvcuk.com*	WorldWide	08.13.2017	08.19.2017	0.35236351548075495	0.0	0.1024913271268917	0.3386539727825898	0.02220645421082653	0.14934450524204215	0.034940225156894884	274810.1491040962
hm.com*	WorldWide	08.13.2017	08.19.2017	0.26337670064315566	0.0020081540073352126	0.054815888443414215	0.4112240514711774	0.053602041429896975	0.15672345682988617	0.05824970717513471	6834290.525030548
mankind.co.uk*	WorldWide	08.13.2017	08.19.2017	0.17612796272234418	0.1160446256552713	0.10349926071956629	0.2847797840405036	0.08342667682243828	0.19534925399883507	0.04077243604104126	42850.03610796901
appliancesdirect.co.uk*	WorldWide	08.13.2017	08.19.2017	0.12799737216686738	0.034490309865323546	0.01149676995510785	0.5730866090003284	0.16133800503668017	0.0839264206722873	0.007664513303405233	97544.22781553587
boohoo.com*	WorldWide	08.13.2017	08.19.2017	0.36208450417695565	0.014664459824500578	0.038437901519510057	0.35895621988967147	0.016416187107290748	0.1649218298237326	0.04451889765833879	1134693.2254806326
sainsburysentertainment.co.uk*	WorldWide	08.13.2017	08.19.2017	1.0	0.0	0.0	0.0	0.0	0.0	0.0	117.86518804760566
feelunique.com*	WorldWide	08.13.2017	08.19.2017	0.3154163042543228	0.05756669183640312	0.04600518050524266	0.26975712797377266	0.08406182197031249	0.17701270275178507	0.05018017070816171	309334.6372636677
jessops.com*	WorldWide	08.13.2017	08.19.2017	0.2468872287442192	0.03557452863749556	0.032017075773746004	0.47954464603344016	0.10956954820348631	0.0857346140163643	0.010672358591248668	103349.35194204838
sofa.com*	WorldWide	08.13.2017	08.19.2017	0.2740963855421687	0.01506024096385542	0.0	0.2710843373493976	0.21987951807228914	0.15963855421686746	0.06024096385542168	12119.403816550843
dfs.co.uk*	WorldWide	08.13.2017	08.19.2017	0.18090940249057463	0.017993830686621727	0.029989717811036213	0.5679766937050154	0.12955558094367647	0.06157888723866102	0.011995887124414484	90290.89687373041
grahambrown.com*	WorldWide	08.13.2017	08.19.2017	0.07333205771589102	0.015068231037511851	0.015068231037511851	0.5233698913695783	0.13059133565843606	0.2224792784643885	0.020090974716682468	31516.304814517527
loaf.com*	WorldWide	08.13.2017	08.19.2017	0.26957831325301207	0.030120481927710847	0.022590361445783136	0.2725903614457832	0.26807228915662656	0.10240963855421688	0.03463855421686747	24452.95905983778
panasonic.com*	WorldWide	08.13.2017	08.19.2017	0.18535933360723836	0.01575230925337198	0.016137922698986958	0.5915628261627272	0.019377075642152797	0.1533024644368805	0.018508068198641894	1346437.216624871
sportsdirect.com*	WorldWide	08.13.2017	08.19.2017	0.3476233277680835	0.009435787902429394	0.04500144999620173	0.35819295909938703	0.016338287348399618	0.15422664189197063	0.06918154599352834	1830815.1727446925
clarks.co.uk*	WorldWide	08.13.2017	08.19.2017	0.25364600781686214	0.020792853154662203	0.04690117252931324	0.40538246789503074	0.14007816862088218	0.11584589614740368	0.017353433835845897	251685.7636823903
debenhams.com*	WorldWide	08.13.2017	08.19.2017	0.210821301023082	0.006255661263113998	0.056161936673290114	0.5400875351260345	0.04439202585232007	0.12657287955700655	0.01570866050515293	859582.3401818442
groovystyle.co.uk*	WorldWide	08.13.2017	08.19.2017	0.0	0.0	0.0	0.8	0.2	0.0	0.0	734.077172728923
net-a-porter.com*	WorldWide	08.13.2017	08.19.2017	0.3162456577591643	0.04619712008139439	0.02644967306148708	0.2181045993622819	0.15939084121395564	0.1806042932664392	0.053007815255277334	677934.4338376577
warehouse.co.uk*	WorldWide	08.13.2017	08.19.2017	0.26661392405063294	0.019778481012658233	0.07832278481012658	0.37895569620253167	0.04351265822784811	0.1613924050632912	0.0514240506329114	39511.15842218918
dawsonsdepartmentstore.co.uk*	WorldWide	08.13.2017	08.19.2017	0.10416666666666667	0.0	0.0	0.0	0.0	0.8958333333333334	0.0	2137.4689860211447
topshop.com*	WorldWide	08.13.2017	08.19.2017	0.3046604959897058	0.025063263854946803	0.01960985622033841	0.4299601046710769	0.028200840850200953	0.14872876890851858	0.0437766695052126	836552.2287956679
lookfantastic.com*	WorldWide	08.13.2017	08.19.2017	0.26046565050537823	0.06375331063185777	0.08938706015891039	0.2970109723798716	0.07425274309496789	0.1641465326198585	0.05098373060915629	273888.37591007666
tuclothing.sainsburys.co.uk#	WorldWide	08.13.2017	08.19.2017	0.1131888417885956	0.02392998769314918	0.08614795569533705	0.3110898400109393	0.1134281416655271	0.31919185012990553	0.03302338301654587	156105.80824497144
barbour.com*	WorldWide	08.13.2017	08.19.2017	0.19219196343553605	0.0	0.03999238240335174	0.5252332888973529	0.029327747095791275	0.1785945534183965	0.034660064749571506	52446.32663565075
jaeger.co.uk*	WorldWide	08.13.2017	08.19.2017	0.13289036544850502	0.016611295681063124	0.21428571428571427	0.27076411960132896	0.11295681063122924	0.23588039867109636	0.016611295681063124	20840.222789976397
bathstore.com*	WorldWide	08.13.2017	08.19.2017	0.1136526090064332	0.007147962830593282	0.010721944245889924	0.618298784846319	0.12365975696926379	0.11365260900643318	0.012866333095067907	49789.17491827099
dabs.com*	WorldWide	08.13.2017	08.19.2017	0.23076923076923078	0.0	0.0	0.6923076923076923	0.0	0.07692307692307693	0.0	2322.9734735671104
ebuyer.com*	WorldWide	08.13.2017	08.19.2017	0.3960321627966073	0.013340066307162321	0.03782128689283383	0.274912868293389	0.12568003861546334	0.12382317956904512	0.028390397525499295	791035.2278778673
habitat.co.uk*	WorldWide	08.13.2017	08.19.2017	0.17619047619047612	0.0	0.0357142857142857	0.5576190476190473	0.0476190476190476	0.1614285714285714	0.02142857142857142	78858.06599157077
josephjoseph.com*	WorldWide	08.13.2017	08.19.2017	0.21707478491065518	0.011581733951025809	0.08686300463269357	0.4204169424222368	0.07528127068166776	0.11350099272005294	0.07528127068166776	22875.936262652896
fisherpaykel.com*	WorldWide	08.13.2017	08.19.2017	0.22435443933498406	0.00309515387336399	0.009285461620091971	0.542270958613371	0.04952246197382384	0.15909090909090912	0.01238061549345596	44414.2249964302
newlook.com*	WorldWide	08.13.2017	08.19.2017	0.3103266442712459	0.019850659731562807	0.05775101208194583	0.3470835254389351	0.07760167181350863	0.15052669308866956	0.03685979357413174	831008.5479193332
swooneditions.com*	WorldWide	08.13.2017	08.19.2017	0.24477735019241348	0.009620670698185818	0.028862012094557455	0.33672347443650363	0.14719626168224303	0.08177570093457946	0.15104452996151735	36225.077541746505
jdsports.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2957947026326259	0.017079838822714518	0.03379293264003332	0.3496352282052086	0.10033095504754082	0.1305936551526426	0.07277268749923455	524556.8279733779
furniturevillage.co.uk*	WorldWide	08.13.2017	08.19.2017	0.18479776847977683	0.016039051603905157	0.0	0.6457461645746164	0.08437935843793586	0.058577405857740586	0.010460251046025104	53636.15775558852
lighting-direct.co.uk*	WorldWide	08.13.2017	08.19.2017	0.16993464052287585	0.021786492374727674	0.03267973856209151	0.5947712418300655	0.1525054466230937	0.028322440087145975	0.0	16578.5196986677
riverisland.com*	WorldWide	08.13.2017	08.19.2017	0.22610298909218562	0.019049141641715575	0.043572174559786195	0.4274744160748204	0.031310658100750885	0.2067653820689224	0.04572523846181918	407308.31683985057
shop.mango.com#	WorldWide	08.13.2017	08.19.2017	0.31432465142041366	0.01606524851897182	0.039386762397708906	0.35554821780360724	0.10563093069268459	0.1394733704812145	0.029570818685399333	1312339.478712605
sofology.co.uk*	WorldWide	08.13.2017	08.19.2017	0.14463840399002498	0.0	0.01870324189526185	0.40149625935162103	0.2493765586034913	0.10723192019950126	0.07855361596009976	30984.62640265471
sweatybetty.com*	WorldWide	08.13.2017	08.19.2017	0.28374070138150903	0.021253985122210415	0.04782146652497343	0.3028692879914984	0.10414452709883104	0.19234856535600428	0.04782146652497343	33793.71595450018
blinds-2go.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2323651452282158	0.004149377593360997	0.049792531120331954	0.266390041493776	0.34273858921161826	0.07551867219917013	0.029045643153526975	44815.4482636992
toysrus.co.uk*	WorldWide	08.13.2017	08.19.2017	0.18277240297336667	0.009936124911284597	0.01568861828097568	0.6474169810615965	0.052295394269918936	0.07358709050838594	0.018303387994471627	141328.66921889212
currys.co.uk*	WorldWide	08.13.2017	08.19.2017	0.23393371495715812	0.014330390566508604	0.0211270900923384	0.47299647491889174	0.14051971549787864	0.09839486627568415	0.0186977476915398	1609455.8178602573
farfetch.com*	WorldWide	08.13.2017	08.19.2017	0.27811443442988365	0.06666546751336702	0.030311973723172313	0.27434180958422705	0.16357818106738836	0.13618499386565813	0.05080313981630337	1372496.6328682406
hughes.co.uk*	WorldWide	08.13.2017	08.19.2017	0.2602545968882603	0.15983026874115985	0.0	0.3861386138613862	0.02121640735502122	0.14427157001414428	0.028288543140028294	27605.76873965623
office.co.uk*	WorldWide	08.13.2017	08.19.2017	0.19426737329252816	0.03530641188325745	0.027095618422034787	0.48903485855042184	0.09770844218854968	0.1281779502873778	0.028409345375830414	208546.91484879554
