site	country	source	site2	traffic_source	landingpage	sendingpage	user	pages	timestamps	refpath	year	month	day
sportinglife.com*	826	1940	skybet.com	5	pick7.sportinglife.com	skybet.com	j1495hi8q9r994m6b8q8ed07hk0	"[""pick7.sportinglife.com"",""pick7.sportinglife.com/play"",""pick7.sportinglife.com/play#2"",""pick7.sportinglife.com/play#3"",""pick7.sportinglife.com/play#4"",""pick7.sportinglife.com/play#5"",""pick7.sportinglife.com/play#6"",""pick7.sportinglife.com/play#7"",""pick7.sportinglife.com/play#1""]"	"[1497074260877,1497074262071,1497074265048,1497074266033,1497074267023,1497074269101,1497074270928,1497074271822,1497074275302]"	"[""pick7.sportinglife.com""]"	17	6	10
sportinglife.com*	826	1940	skybet.com	5	pick7.sportinglife.com/?dcmp=bet_TN	skybet.com/horse-racing/catterick/event/20849984	j1495hi8q9r994m6b8q8ed07hk0	"[""pick7.sportinglife.com/?dcmp=bet_TN"",""pick7.sportinglife.com/play"",""pick7.sportinglife.com/play#2"",""pick7.sportinglife.com/play#3"",""pick7.sportinglife.com/play#4"",""pick7.sportinglife.com/play#5"",""pick7.sportinglife.com/play#6"",""pick7.sportinglife.com/play#7"",""pick7.sportinglife.com/play#8"",""pick7.sportinglife.com/play#9"",""pick7.sportinglife.com/played#9"",""pick7.sportinglife.com""]"	"[1497084263454,1497084318094,1497084369060,1497084703232,1497085116454,1497085427214,1497085793353,1497086170791,1497086445538,1497086449273,1497086451191,1497086456952]"	"[""pick7.sportinglife.com/?dcmp=bet_TN""]"	17	6	10
sportinglife.com*	826	1940	skybet.com	5	pick7.sportinglife.com/?dcmp=bet_TN	skybet.com/horse-racing/curragh/event/20854257	j1495hi8q9r994m6b8q8ed07hk0	"[""pick7.sportinglife.com/?dcmp=bet_TN"",""pick7.sportinglife.com/inplay"",""pick7.sportinglife.com/leaderboard/in-running"",""pick7.sportinglife.com/leagues"",""pick7.sportinglife.com/leagues/view/P38TYAX"",""pick7.sportinglife.com/leagues"",""pick7.sportinglife.com/leagues/view/1FJJ3R1"",""pick7.sportinglife.com/leagues"",""pick7.sportinglife.com/leagues/view/P38TYAX"",""pick7.sportinglife.com/leagues"",""pick7.sportinglife.com/inplay""]"	"[1497107645614,1497107659137,1497107674265,1497107678190,1497107680949,1497107689115,1497107691274,1497107704660,1497107706875,1497107722272,1497107726236]"	"[""pick7.sportinglife.com/?dcmp=bet_TN""]"	17	6	10
sportinglife.com*	826	1240	skybet.com	5	sportinglife.com/racing/results	skybet.com/horse-racing/fontwell/event/20838962	308663b40bf0fea5be662af5a235c0f72a7b5b0c	"[""sportinglife.com/racing/results"",""sportinglife.com/racing/results/2017-06-06/southwell/431129/7bets4free.com-novices'-hurdle"",""sportinglife.com/racing/racecards"",""sportinglife.com/racing/racecards/2017-06-06/southwell/racecard/431129/7bets4free.com-novices'-hurdle"",""sportinglife.com/racing/profiles/horse/412168"",""sportinglife.com/racing/results/2017-05-09/exeter/426949/ship-inn-teignmouth-may-music-festival-standard-open-nh-flat-race"",""sportinglife.com/racing/profiles/horse/412168"",""sportinglife.com/racing/racecards/2017-06-06/southwell/racecard/431129/7bets4free.com-novices'-hurdle"",""sportinglife.com/racing/racecards/2017-06-06/southwell/racecard/431130/nis-signs-mares'-handicap-hurdle"",""sportinglife.com/racing/racecards/2017-06-06/southwell/racecard/431131/junction-17-cars-handicap-hurdle"",""sportinglife.com/racing/racecards"",""sportinglife.com/racing/racecards/2017-06-08"",""sportinglife.com/racing/racecards/2017-06-09"",""sportinglife.com/racing/racecards/2017-06-10"",""sportinglife.com/racing/racecards/2017-06-11""]"	"[1496772924667,1496772945897,1496772951871,1496772959907,1496772987164,1496772992284,1496773000973,1496773004047,1496773008997,1496773053940,1496773076018,1496773079149,1496773089156,1496773099041,1496773116971]"	"[""sportinglife.com/racing/results""]"	17	6	6
sportinglife.com*	826	739	skybet.com	5	pick7.sportinglife.com	skybet.com	da11d0a7-22b5-833a-2701-1b1ac1f40acf	"[""pick7.sportinglife.com"",""pick7.sportinglife.com"",""pick7.sportinglife.com/play"",""pick7.sportinglife.com/play#2"",""pick7.sportinglife.com/play#3"",""pick7.sportinglife.com/play#4"",""pick7.sportinglife.com/play#5"",""pick7.sportinglife.com/play#6"",""pick7.sportinglife.com/play#7"",""pick7.sportinglife.com/play#8"",""pick7.sportinglife.com/play#9"",""pick7.sportinglife.com/played#9""]"	"[1497990096000,1497990102000,1497990106000,1497990145000,1497990197000,1497990231000,1497990276000,1497990299000,1497990357000,1497990404000,1497990408000,1497990412000]"	"[""pick7.sportinglife.com""]"	17	6	20
sportinglife.com*	826	1240	skybet.com	5	sportinglife.com/racing/fast-results	skybet.com/horse-racing/newmarket/event/20849997	4cb706b5e6685a54aa6e78725d422bab9fee1696	"[""sportinglife.com/racing/fast-results""]"	[1497099224211]	"[""sportinglife.com/racing/fast-results""]"	17	6	10
sportinglife.com*	826	576	skybet.com	5	sportinglife.com/racing/results	skybet.com/horse-racing/ripon/event/20838977	d84mrph2dkgeh2pnja321e29nk3	"[""sportinglife.com/racing/results"",""sportinglife.com/racing/fast-results"",""sportinglife.com/racing/results"",""sportinglife.com/racing/racecards"",""sportinglife.com/racing/racecards/2017-06-09"",""sportinglife.com/racing/racecards/2017-06-09/goodwood/racecard/431571/pete-tong-fillies'-handicap"",""sportinglife.com/racing/racecards/2017-06-09/haydock/racecard/431572/188bet-haydock-park-training-series-apprentice-handicap"",""sportinglife.com/racing/racecards/2017-06-09/haydock/racecard/431577/world-cup-qualifiers-at-188bet-maiden-fillies'-stakes"",""sportinglife.com/racing/racecards/2017-06-09/haydock/racecard/431576/free-spins-at-188bet-casino-fillies'-handicap"",""sportinglife.com/racing/racecards/2017-06-09/wolverhampton/racecard/431578/ebc-group:-it-services-and-solutions-handicap"",""sportinglife.com/racing/racecards/2017-06-09/carlisle/racecard/431580/racing-uk-in-hd-novice-stakes""]"	"[1496865476000,1496865607000,1496866517000,1496866518000,1496866531000,1496866616000,1496866701000,1496866710000,1496866721000,1496866735000,1496866751000]"	"[""sportinglife.com/racing/results""]"	17	6	7
sportinglife.com*	826	576	awcarroll.co.uk	6	sportinglife.com/racing/profiles/trainer/132	awcarroll.co.uk	6jbfcmd7rrkko02896f57h09laq	"[""sportinglife.com/racing/profiles/trainer/132"",""sportinglife.com/racing/results/2017-06-22/ffos-las/433265/walters-group-novices'-hurdle""]"	"[1498166858000,1498166875000]"	"[""sportinglife.com/racing/profiles/trainer/132""]"	17	6	22
sportinglife.com*	826	1240	skybet.com	5	pick7.sportinglife.com	skybet.com/horse-racing/bath/event/20878087	d7200f4dd1db4d49766efd99cad2136b5610688e	"[""pick7.sportinglife.com"",""pick7.sportinglife.com"",""pick7.sportinglife.com/play"",""pick7.sportinglife.com/play#2"",""pick7.sportinglife.com/play#3"",""pick7.sportinglife.com/play#4"",""pick7.sportinglife.com/play#5"",""pick7.sportinglife.com/play#6"",""pick7.sportinglife.com/play#7"",""pick7.sportinglife.com/play#8"",""pick7.sportinglife.com/play#9"",""pick7.sportinglife.com/played#9""]"	"[1497656154443,1497656155556,1497656159258,1497656175425,1497656184437,1497656200374,1497656230468,1497656237398,1497656258365,1497656282402,1497656285289,1497656303541]"	"[""pick7.sportinglife.com""]"	17	6	16
sportinglife.com*	826	1240	skybet.com	5	sportinglife.com/racing/results/2017-06-08	skybet.com/horse-racing/bangor/event/20846344	996bf159dd3f1eaded4e2782085812d94dba4574	"[""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/ripon/431449/kirkgate-handicap"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/bangor/431475/derek-burridge-golf-and-racing-novices'-handicap-chase"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/ripon/431450/riponbet-our-profits-stay-in-racing-handicap"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/bangor/431476/nicol-hughes-foodservice-handicap-hurdle"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/ripon/431451/weatherbys-general-stud-book-online-handicap"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/haydock/431465/rugby-union-betting-at-188bet-handicap"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/bangor/431477/mclintocks-chartered-accountants-handicap-chase"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/ripon/431452/follow-at-riponraces-on-twitter-handicap"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/haydock/431466/best-odds-guaranteed-at-188bet-casino-maiden-stakes"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/bangor/431478/bangorbet-handicap-hurdle"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/ripon/431453/sis-streaming-content-globally-maiden-stakes"",""sportinglife.com/racing/results/2017-06-08"",""sportinglife.com/racing/results/2017-06-08/ripon/431454/ladies-day-22nd-june-book-now-handicap""]"	"[1497016333697,1497016340445,1497016368303,1497016371467,1497016446019,1497016459931,1497016485032,1497016489495,1497016526807,1497016563915,1497016578090,1497016594177,1497016628092,1497016634385,1497016714415,1497016718399,1497016731660,1497016745252,1497016777116,1497016780661,1497016789147,1497016805995,1497016815215,1497016825812]"	"[""sportinglife.com/racing/results/2017-06-08""]"	17	6	9
