0,643,392,428,528.0,152,276.0,792,410,156,158,32,36.0,764,807,40,554,300,818,440,756,826.0,702,191,704,100,578.0,630,710,840.0,356,458,203,76,56,724.0,214,344,804.0,218,348,608,784,484,616.0,124,620,752.0,372.0,246,233,376,250.0,703,380.0,682
1,0,0,0,-0.781279413353,0,0.370616835447,0,0,0,0,0,0.377564389881,0,0,0,0,0,0,0,0,-0.211103013782,0,0,0,0,0.0,0,0,0.347076047456,0,0,0,0,0,0.71625411888,0,0,0.0,0,0,0,0,0,-0.349560374585,0,0,0.135970498459,-0.199501064354,0,0,0,-0.0576123037838,0,0.616034224109,0
