monthlycountrydis.site	monthlycountrydis.country	monthlycountrydis.dvisits	monthlycountrydis.dusers	monthlycountrydis.mvisits	monthlycountrydis.musers	monthlycountrydis.year	monthlycountrydis.month
brit.co*	191	7327.091429676058	6747.793924143434	35206.47251972393	16468.082496528146	17	1
brit.co*	703	2537.766482358953	2494.505032837729	0.0	0.0	17	1
brit.co*	831	410.5224976553465	410.5224976553465	0.0	0.0	17	1
brit.co*	158	4206.924811496411	4149.2719014372515	2589.8115867622228	1321.7496270646695	17	1
brit.co*	222	822.7458028579345	822.7458028579345	0.0	0.0	17	1
brit.co*	254	73.23510448244437	73.23510448244437	0.0	0.0	17	1
brit.co*	414	647.0266927342595	595.8774312739221	0.0	0.0	17	1
brit.co*	446	171.83386231985133	171.83386231985133	0.0	0.0	17	1
brit.co*	702	13710.79479604729	13390.095952523057	16524.090376312965	8508.003433593873	17	1
brit.co*	862	3928.4447644305774	3408.734881394992	0.0	0.0	17	1
brit.co*	894	346.646629149232	346.646629149232	0.0	0.0	17	1
brit.co*	92	212.61313469980703	212.61313469980703	0.0	0.0	17	1
brit.co*	124	114273.18944100928	111289.48995046914	216816.58831874694	113387.27918845568	17	1
brit.co*	156	2007.0397795633814	1996.7766896989265	0.0	0.0	17	1
brit.co*	188	1723.1101475383732	1563.8711756577914	0.0	0.0	17	1
brit.co*	316	261.0063927586156	261.0063927586156	0.0	0.0	17	1
brit.co*	348	7835.698199703678	7525.280235179378	1490.9334260821095	791.6607296265045	17	1
brit.co*	380	8188.380575985917	7829.341739108719	42391.39535443041	20484.738204600962	17	1
brit.co*	540	94.48368540395802	94.48368540395802	0.0	0.0	17	1
brit.co*	604	1881.6421172718208	1728.0161467286348	1802.84553115495	903.5147602476445	17	1
brit.co*	764	7947.94922673666	7947.94922673666	7728.598539110109	5436.521405509848	17	1
brit.co*	860	35.196076138905305	35.196076138905305	0.0	0.0	17	1
brit.co*	218	964.8773827173378	964.8773827173378	1852.4233424190625	966.0609285651703	17	1
