monthlycountrydis.site	monthlycountrydis.country	monthlycountrydis.dvisits	monthlycountrydis.dusers	monthlycountrydis.mvisits	monthlycountrydis.musers	monthlycountrydis.year	monthlycountrydis.month
zavvi.com	250	0.0	0.0	9477.372971723522	0.0	17	5
zavvi.com	410	0.0	0.0	4509.760194406238	0.0	17	5
zavvi.com	826	0.0	0.0	324687.5414491434	0.0	17	5
zavvi.com	528	0.0	0.0	76998.92138521456	0.0	17	5
zavvi.com	752	0.0	0.0	109823.15526616159	0.0	17	5
zavvi.com	784	0.0	0.0	1998.0741498577763	0.0	17	5
zavvi.com	300	0.0	0.0	12437.86976632713	0.0	17	5
zavvi.com	380	0.0	0.0	0.0	0.0	17	5
zavvi.com	764	0.0	0.0	3396.2041122680935	0.0	17	5
zavvi.com	56	0.0	0.0	0.0	0.0	17	5
zavvi.com	344	0.0	0.0	10436.23316239017	0.0	17	5
zavvi.com	376	0.0	0.0	0.0	0.0	17	5
zavvi.com	440	0.0	0.0	3949.636583604354	0.0	17	5
zavvi.com	792	0.0	0.0	2103.313703479735	0.0	17	5
zavvi.com	392	0.0	0.0	7533.689197202877	0.0	17	5
zavvi.com	616	0.0	0.0	0.0	0.0	17	5
zavvi.com	840	0.0	0.0	27717.10175382603	0.0	17	5
zavvi.com	158	0.0	0.0	2962.1844794386425	0.0	17	6
zavvi.com	702	0.0	0.0	0.0	0.0	17	6
zavvi.com	233	0.0	0.0	0.0	0.0	17	6
zavvi.com	191	0.0	0.0	17949.418873751638	0.0	17	6
zavvi.com	578	0.0	0.0	0.0	0.0	17	6
zavvi.com	710	0.0	0.0	262.00469610400467	0.0	17	6
zavvi.com	643	0.0	0.0	0.0	0.0	17	6
zavvi.com	250	0.0	0.0	8266.977962695444	0.0	17	6
zavvi.com	826	0.0	0.0	352526.2676098468	0.0	17	6
zavvi.com	682	0.0	0.0	0.0	0.0	17	6
zavvi.com	528	0.0	0.0	0.0	0.0	17	6
zavvi.com	752	0.0	0.0	39602.557972312556	0.0	17	6
zavvi.com	300	0.0	0.0	2621.070335583904	0.0	17	6
zavvi.com	428	0.0	0.0	12374.20578245517	0.0	17	6
