apps_usage_source.app	apps_usage_source.source	apps_usage_source.country	apps_usage_source.devices	apps_usage_source.users	apps_usage_source.dailyinstalls	apps_usage_source.dailyuninstalls	apps_usage_source.dailyupdates	apps_usage_source.sessions	apps_usage_source.usagetime	apps_usage_source.sessionsquared	apps_usage_source.realsessionsquared	apps_usage_source.usagesquared	apps_usage_source.isinstalled	apps_usage_source.isuninstalled	apps_usage_source.qualified_active_users	apps_usage_source.year	apps_usage_source.month	apps_usage_source.day
com.marathimatrimony	960	356	3.0	2.0	0.0	0.0	0.0	2.0	120.017	0.0	2.0	9002.700205	0.0	0.0	3.0	16	2	18
com.marathimatrimony	886	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.marathimatrimony	886	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	24
com.kannadamatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.marathimatrimony	5039	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.marathimatrimony	902	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.kannadamatrimony	5019	356	12.0	2.0	0.0	0.0	0.0	7.0	1068.8600000000001	17.0	29.0	655780.971562	0.0	0.0	7.0	16	2	18
com.kannadamatrimony	961	356	2.0	1.0	0.0	0.0	0.0	2.0	561.997	1.0	4.0	315840.628009	0.0	0.0	1.0	16	2	18
com.kannadamatrimony	5048	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.bengalimatrimony	5019	356	11.0	1.0	0.0	0.0	0.0	5.0	1400.326	16.0	25.0	1960912.906276	0.0	0.0	6.0	16	2	28
com.marathimatrimony	960	356	3.0	1.0	0.0	0.0	0.0	3.0	493.444	4.0	9.0	243486.98113600002	0.0	0.0	2.0	16	2	28
com.kannadamatrimony	5019	356	12.0	2.0	0.0	0.0	0.0	4.0	1507.308	2.0	8.0	1971848.5546819998	0.0	0.0	5.0	16	2	28
com.kannadamatrimony	955	356	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	16	2	18
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.kannadamatrimony	5067	356	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	16	2	25
com.kannadamatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	25
com.bengalimatrimony	5003	356	14.0	4.0	0.0	0.0	0.0	11.0	2298.067	25.0	43.0	2949905.939565	0.0	0.0	10.0	16	2	18
com.kannadamatrimony	5019	356	13.0	2.0	0.0	0.0	0.0	10.0	2862.5389999999998	32.0	50.0	4656417.773621	0.0	0.0	5.0	16	2	24
com.bengalimatrimony	966	356	12.0	1.0	0.0	0.0	0.0	2.0	291.653	1.0	4.0	85061.47240900001	0.0	0.0	6.0	16	2	18
com.kannadamatrimony	5019	356	8.0	1.0	0.0	0.0	0.0	2.0	180.018	1.0	4.0	32406.480324	0.0	0.0	4.0	16	2	25
com.marathimatrimony	886	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.kannadamatrimony	952	356	98.0	21.0	2.0	2.0	1.0	66.0	10564.007	261.0	372.0	1.2519416117291E7	2.0	2.0	79.0	16	2	18
com.bengalimatrimony	5067	356	1.0	1.0	0.0	0.0	0.0	2.0	170.56199999999998	1.0	4.0	29091.395843999995	0.0	0.0	1.0	16	2	24
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.kannadamatrimony	955	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	28
com.bengalimatrimony	952	356	199.0	44.0	2.0	2.0	0.0	208.0	42562.00699999998	2016.0	2388.0	1.41225502570061E8	2.0	2.0	130.0	16	2	25
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	24
com.kannadamatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	24
com.kannadamatrimony	981	356	2.0	1.0	0.0	0.0	0.0	2.0	90.001	1.0	4.0	8100.180001000001	0.0	0.0	1.0	16	2	24
com.bengalimatrimony	952	356	217.0	46.0	8.0	7.0	0.0	207.0	50146.964000000014	2283.0	2651.0	2.2535948909683013E8	8.0	6.0	129.0	16	2	28
com.kannadamatrimony	960	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	28
com.marathimatrimony	966	356	34.0	6.0	1.0	2.0	0.0	26.0	4045.979	114.0	160.0	4178014.7100029993	1.0	2.0	17.0	16	2	28
com.bengalimatrimony	955	356	1.0	1.0	0.0	0.0	0.0	1.0	280.024	0.0	1.0	78413.440576	0.0	0.0	1.0	16	2	18
com.kannadamatrimony	961	356	6.0	2.0	2.0	2.0	0.0	7.0	750.8460000000001	13.0	25.0	365636.6428500001	2.0	2.0	4.0	16	2	25
com.marathimatrimony	5003	356	25.0	4.0	0.0	1.0	0.0	10.0	6609.844999999999	18.0	34.0	4.0004430572701E7	0.0	1.0	13.0	16	2	18
com.bengalimatrimony	966	356	16.0	3.0	1.0	0.0	0.0	8.0	2023.658	11.0	24.0	2446321.782938	1.0	0.0	7.0	16	2	25
com.kannadamatrimony	5003	356	17.0	2.0	0.0	0.0	0.0	5.0	940.6389999999999	9.0	17.0	598937.215081	0.0	0.0	8.0	16	2	18
com.kannadamatrimony	966	356	21.0	6.0	1.0	0.0	0.0	17.0	4492.107000000001	45.0	73.0	6396434.724107	1.0	0.0	14.0	16	2	18
com.bengalimatrimony	990	356	18.0	6.0	3.0	0.0	0.0	124.0	15579.483000000004	6850.0	7092.0	1.1380950589160302E8	3.0	0.0	14.0	16	2	18
com.marathimatrimony	5019	356	40.0	3.0	0.0	0.0	0.0	7.0	2016.994	8.0	19.0	3177783.863209999	0.0	0.0	22.0	16	2	18
com.marathimatrimony	905	356	2.0	1.0	1.0	0.0	0.0	2.0	850.0409999999999	1.0	4.0	722569.701681	1.0	0.0	2.0	16	2	28
com.kannadamatrimony	955	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.bengalimatrimony	961	356	5.0	1.0	0.0	0.0	0.0	2.0	379.61	1.0	4.0	144103.7521	0.0	0.0	4.0	16	2	18
com.marathimatrimony	955	356	3.0	1.0	0.0	1.0	1.0	1.0	450.014	0.0	1.0	202512.600196	0.0	1.0	1.0	16	2	18
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	23
com.kannadamatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	23
com.kannadamatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.kannadamatrimony	960	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.marathimatrimony	966	356	34.0	5.0	0.0	1.0	0.0	16.0	1978.1190000000001	35.0	62.0	1225567.2072890005	0.0	1.0	16.0	16	2	24
com.bengalimatrimony	5019	356	14.0	1.0	0.0	0.0	0.0	4.0	260.045	9.0	16.0	67623.402025	0.0	0.0	7.0	16	2	25
com.marathimatrimony	960	356	3.0	1.0	0.0	0.0	0.0	2.0	110.001	1.0	4.0	12100.220001000002	0.0	0.0	2.0	16	2	25
com.bengalimatrimony	5067	356	2.0	1.0	0.0	0.0	0.0	5.0	389.863	16.0	25.0	151993.158769	0.0	0.0	1.0	16	2	28
com.bengalimatrimony	981	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	28
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	28
com.kannadamatrimony	990	356	10.0	2.0	3.0	1.0	0.0	2.0	1460.049	0.0	2.0	1065871.5412849998	3.0	1.0	7.0	16	2	25
com.marathimatrimony	902	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	25
com.bengalimatrimony	5067	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	18
com.bengalimatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.marathimatrimony	905	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.kannadamatrimony	960	356	3.0	1.0	0.0	0.0	0.0	13.0	2820.0950000000003	144.0	169.0	7952935.809025002	0.0	0.0	3.0	16	2	25
com.marathimatrimony	966	356	39.0	8.0	2.0	0.0	0.0	28.0	7983.553	72.0	120.0	1.7097220127771E7	2.0	0.0	18.0	16	2	25
com.marathimatrimony	5067	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	18
com.marathimatrimony	981	356	2.0	1.0	0.0	0.0	0.0	1.0	40.003	0.0	1.0	1600.240009	0.0	0.0	1.0	16	2	18
com.kannadamatrimony	960	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.marathimatrimony	966	356	34.0	12.0	2.0	0.0	0.0	39.0	6532.743999999999	145.0	211.0	5811654.3631	2.0	0.0	18.0	16	2	23
com.bengalimatrimony	5003	356	15.0	6.0	0.0	1.0	0.0	20.0	3130.7490000000003	124.0	158.0	3595005.6717290008	0.0	1.0	8.0	16	2	28
com.marathimatrimony	5048	356	1.0	1.0	0.0	0.0	0.0	3.0	570.046	4.0	9.0	324952.44211600005	0.0	0.0	1.0	16	2	28
com.kannadamatrimony	952	356	111.0	23.0	5.0	7.0	0.0	91.0	15773.368	734.0	893.0	2.463896165637601E7	5.0	7.0	86.0	16	2	28
com.bengalimatrimony	5003	356	18.0	2.0	0.0	0.0	0.0	23.0	2559.464	401.0	445.0	6202316.490529999	0.0	0.0	9.0	16	2	25
com.marathimatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.kannadamatrimony	990	356	9.0	1.0	0.0	0.0	0.0	1.0	20.001	0.0	1.0	400.0400010000001	0.0	0.0	5.0	16	2	18
com.bengalimatrimony	5019	356	14.0	1.0	0.0	0.0	0.0	2.0	401.439	1.0	4.0	161153.270721	0.0	0.0	8.0	16	2	24
com.marathimatrimony	960	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	24
com.kannadamatrimony	966	356	27.0	6.0	0.0	1.0	0.0	29.0	13563.872000000001	193.0	245.0	5.6403878315596014E7	0.0	1.0	16.0	16	2	28
com.bengalimatrimony	5003	356	17.0	5.0	0.0	0.0	0.0	12.0	1390.7649999999999	29.0	48.0	411970.6993229999	0.0	0.0	11.0	16	2	24
com.bengalimatrimony	961	356	8.0	3.0	0.0	1.0	0.0	53.0	20387.964000000004	1422.0	1525.0	3.150419042744182E8	0.0	1.0	6.0	16	2	28
com.marathimatrimony	955	356	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	16	2	28
com.kannadamatrimony	5048	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	28
com.kannadamatrimony	952	356	106.0	21.0	6.0	7.0	0.0	51.0	12633.159999999998	108.0	189.0	1.5411856343034E7	6.0	6.0	81.0	16	2	24
com.marathimatrimony	902	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.bengalimatrimony	952	356	191.0	55.0	6.0	7.0	0.0	177.0	36280.242000000006	1036.0	1335.0	7.209653966266002E7	6.0	6.0	127.0	16	2	18
com.bengalimatrimony	952	356	195.0	58.0	5.0	3.0	2.0	271.0	52687.632	1947.0	2431.0	1.2994568595301199E8	5.0	3.0	124.0	16	2	24
com.kannadamatrimony	961	356	3.0	1.0	0.0	0.0	0.0	4.0	748.026	9.0	16.0	559542.896676	0.0	0.0	1.0	16	2	24
com.kannadamatrimony	952	356	105.0	26.0	1.0	0.0	1.0	96.0	15736.039	626.0	792.0	4.0583215635125004E7	1.0	0.0	84.0	16	2	25
com.marathimatrimony	5084	356	3.0	1.0	0.0	0.0	0.0	4.0	411.24399999999997	9.0	16.0	169121.62753599999	0.0	0.0	1.0	16	2	24
com.marathimatrimony	961	356	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	16	2	28
com.bengalimatrimony	951	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	28
com.kannadamatrimony	990	356	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	16	2	28
com.kannadamatrimony	990	356	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16	2	24
com.marathimatrimony	902	356	1.0	1.0	0.0	0.0	0.0	1.0	298.845	0.0	1.0	89308.33402500002	0.0	0.0	1.0	16	2	28
com.bengalimatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	25
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.bengalimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	18
com.kannadamatrimony	902	356	1.0	1.0	0.0	0.0	0.0	1.0	80.269	0.0	1.0	6443.112361000001	0.0	0.0	1.0	16	2	18
com.bengalimatrimony	966	356	15.0	3.0	0.0	0.0	0.0	20.0	5573.860999999999	115.0	152.0	1.3951828422072997E7	0.0	0.0	8.0	16	2	24
com.kannadamatrimony	903	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	24
com.marathimatrimony	961	356	4.0	3.0	0.0	0.0	0.0	3.0	1535.994	0.0	3.0	1943218.2531079997	0.0	0.0	4.0	16	2	18
com.marathimatrimony	5084	356	4.0	1.0	1.0	0.0	0.0	7.0	2612.284	36.0	49.0	6824027.696656001	1.0	0.0	4.0	16	2	28
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.kannadamatrimony	5019	356	15.0	2.0	0.0	0.0	0.0	5.0	930.1990000000001	5.0	13.0	459082.55986100005	0.0	0.0	7.0	16	2	23
com.marathimatrimony	961	356	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16	2	25
com.marathimatrimony	951	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.kannadamatrimony	961	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	16	2	28
com.kannadamatrimony	966	356	28.0	9.0	2.0	1.0	0.0	29.0	4543.294	100.0	149.0	4009089.036513999	2.0	1.0	21.0	16	2	24
com.marathimatrimony	886	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.kannadamatrimony	5003	356	21.0	3.0	2.0	1.0	0.0	12.0	1658.0389999999998	65.0	86.0	2322015.282980999	2.0	1.0	8.0	16	2	25
com.marathimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	18
com.bengalimatrimony	5084	356	2.0	1.0	0.0	0.0	0.0	1.0	50.06	0.0	1.0	2506.0036	0.0	0.0	1.0	16	2	28
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	17
com.kannadamatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	17
com.kannadamatrimony	981	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	17
com.marathimatrimony	905	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	25
com.bengalimatrimony	966	356	19.0	5.0	4.0	1.0	0.0	33.0	7872.593	290.0	351.0	2.5848306096564997E7	2.0	1.0	8.0	16	2	28
com.bengalimatrimony	990	356	18.0	5.0	0.0	0.0	0.0	32.0	5367.752	293.0	352.0	9679315.447478	0.0	0.0	14.0	16	2	25
com.marathimatrimony	5019	356	46.0	2.0	1.0	0.0	0.0	2.0	410.183	0.0	2.0	152642.033125	1.0	0.0	26.0	16	2	25
com.bengalimatrimony	961	356	8.0	5.0	0.0	0.0	0.0	15.0	3985.506	34.0	59.0	6876945.426338	0.0	0.0	7.0	16	2	25
com.marathimatrimony	955	356	4.0	1.0	1.0	0.0	0.0	2.0	524.797	1.0	4.0	275411.891209	1.0	0.0	2.0	16	2	25
com.marathimatrimony	5067	356	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	16	2	28
com.marathimatrimony	981	356	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	28
com.bengalimatrimony	5019	356	15.0	1.0	0.0	0.0	0.0	2.0	80.001	1.0	4.0	6400.160001000001	0.0	0.0	5.0	16	2	17
com.marathimatrimony	960	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	17
com.marathimatrimony	5067	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.marathimatrimony	981	356	2.0	1.0	0.0	0.0	0.0	2.0	100.005	1.0	4.0	10001.000025	0.0	0.0	1.0	16	2	24
com.marathimatrimony	966	356	28.0	4.0	1.0	0.0	0.0	21.0	5022.2339999999995	129.0	167.0	1.1041495686433999E7	1.0	0.0	16.0	16	2	17
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	18
com.marathimatrimony	952	356	195.0	51.0	4.0	5.0	2.0	188.0	34096.765	1029.0	1354.0	5.530919150793301E7	4.0	5.0	128.0	16	2	18
com.bengalimatrimony	961	356	6.0	4.0	0.0	0.0	0.0	19.0	2298.444	149.0	183.0	1829123.1402099999	0.0	0.0	6.0	16	2	24
com.marathimatrimony	955	356	3.0	1.0	0.0	0.0	0.0	1.0	70.051	0.0	1.0	4907.1426010000005	0.0	0.0	2.0	16	2	24
com.bengalimatrimony	961	356	7.0	3.0	0.0	1.0	0.0	11.0	1403.895	30.0	49.0	1185813.7352910005	0.0	1.0	7.0	16	2	23
com.marathimatrimony	955	356	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	16	2	23
com.marathimatrimony	951	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	28
com.marathimatrimony	990	356	20.0	3.0	0.0	0.0	0.0	9.0	655.189	26.0	41.0	229782.160773	0.0	0.0	9.0	16	2	18
com.kannadamatrimony	966	356	29.0	11.0	1.0	0.0	0.0	37.0	10248.322	156.0	219.0	2.5779825730204E7	1.0	0.0	22.0	16	2	25
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	24
com.marathimatrimony	952	356	215.0	64.0	6.0	5.0	0.0	299.0	52642.85399999999	1879.0	2413.0	1.0734881418098602E8	5.0	5.0	148.0	16	2	24
com.bengalimatrimony	952	356	193.0	54.0	3.0	3.0	0.0	233.0	48883.973999999995	2295.0	2707.0	1.6648867276036403E8	3.0	3.0	135.0	16	2	23
com.kannadamatrimony	5048	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.bengalimatrimony	5010	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.kannadamatrimony	5067	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	21
com.kannadamatrimony	981	356	2.0	1.0	0.0	0.0	0.0	1.0	49.99	0.0	1.0	2499.0001	0.0	0.0	1.0	16	2	21
com.bengalimatrimony	990	356	23.0	6.0	3.0	1.0	0.0	67.0	7994.69	1393.0	1521.0	2.1558135263112E7	2.0	1.0	15.0	16	2	28
com.marathimatrimony	5019	356	42.0	4.0	2.0	1.0	0.0	5.0	599.617	1.0	7.0	210774.30845700004	2.0	1.0	20.0	16	2	28
com.kannadamatrimony	5003	356	24.0	4.0	0.0	1.0	0.0	23.0	3809.0009999999997	235.0	277.0	5738360.881017	0.0	1.0	10.0	16	2	28
com.bengalimatrimony	990	356	18.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	11.0	16	2	24
com.marathimatrimony	5019	356	46.0	7.0	0.0	0.0	0.0	21.0	2049.461	56.0	91.0	766162.593469	0.0	0.0	28.0	16	2	24
com.kannadamatrimony	5019	356	15.0	4.0	0.0	1.0	0.0	15.0	2913.9419999999996	83.0	109.0	4265056.572757999	0.0	1.0	7.0	16	2	21
com.marathimatrimony	905	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.marathimatrimony	5003	356	29.0	4.0	0.0	0.0	0.0	10.0	4574.657	26.0	42.0	1.6322357656364996E7	0.0	0.0	15.0	16	2	25
com.marathimatrimony	5084	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	25
com.kannadamatrimony	952	356	100.0	24.0	4.0	5.0	1.0	101.0	21527.734	775.0	953.0	7.129068846672997E7	4.0	4.0	83.0	16	2	17
com.bengalimatrimony	990	356	19.0	5.0	0.0	0.0	0.0	20.0	2780.339	99.0	134.0	2500953.182655	0.0	0.0	11.0	16	2	23
com.marathimatrimony	5019	356	42.0	3.0	1.0	0.0	0.0	15.0	2877.617	50.0	77.0	3996374.7865449996	1.0	0.0	27.0	16	2	23
com.bengalimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	25
com.kannadamatrimony	902	356	1.0	1.0	0.0	0.0	0.0	1.0	40.111	0.0	1.0	1608.8923209999998	0.0	0.0	1.0	16	2	25
com.kannadamatrimony	952	356	95.0	19.0	1.0	0.0	0.0	68.0	18039.505000000005	635.0	752.0	1.0091800911405101E8	1.0	0.0	79.0	16	2	23
com.kannadamatrimony	961	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.kannadamatrimony	961	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	23
com.kannadamatrimony	955	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.marathimatrimony	902	356	1.0	1.0	0.0	0.0	0.0	1.0	30.063	0.0	1.0	903.783969	0.0	0.0	1.0	16	2	23
com.marathimatrimony	5003	356	26.0	4.0	0.0	0.0	0.0	10.0	2153.528	18.0	34.0	2259109.6015439993	0.0	0.0	12.0	16	2	24
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	28
com.marathimatrimony	952	356	217.0	65.0	11.0	7.0	0.0	237.0	48927.94600000001	1378.0	1787.0	1.2525548779069202E8	10.0	7.0	149.0	16	2	28
com.kannadamatrimony	960	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	21
com.marathimatrimony	966	356	34.0	7.0	0.0	0.0	0.0	29.0	4807.102999999999	118.0	169.0	5603856.218977	0.0	0.0	18.0	16	2	21
com.bengalimatrimony	5067	356	1.0	1.0	0.0	0.0	0.0	2.0	260.063	1.0	4.0	67632.76396899999	0.0	0.0	1.0	16	2	23
com.bengalimatrimony	981	356	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	23
com.kannadamatrimony	891	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	23
com.kannadamatrimony	5019	356	10.0	2.0	0.0	0.0	0.0	5.0	507.736	5.0	13.0	196515.747616	0.0	0.0	6.0	16	2	17
com.bengalimatrimony	5019	356	17.0	2.0	0.0	0.0	0.0	3.0	1242.351	1.0	5.0	1383624.7036610001	0.0	0.0	5.0	16	2	23
com.marathimatrimony	960	356	3.0	1.0	0.0	0.0	0.0	2.0	280.004	1.0	4.0	78402.24001600001	0.0	0.0	2.0	16	2	23
com.kannadamatrimony	5003	356	19.0	4.0	0.0	0.0	0.0	8.0	2303.328	10.0	22.0	2231351.87077	0.0	0.0	10.0	16	2	23
com.bengalimatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16	2	24
com.marathimatrimony	5089	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	25
com.marathimatrimony	952	356	209.0	52.0	2.0	2.0	0.0	219.0	35874.203	2451.0	2837.0	9.604084376222101E7	2.0	2.0	147.0	16	2	25
com.marathimatrimony	5067	356	3.0	1.0	1.0	0.0	0.0	1.0	120.009	0.0	1.0	14402.160081	1.0	0.0	1.0	16	2	25
com.marathimatrimony	981	356	3.0	1.0	1.0	0.0	0.0	2.0	2360.121	1.0	4.0	5570171.134641	1.0	0.0	2.0	16	2	25
com.kannadamatrimony	5084	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
com.marathimatrimony	902	356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16	2	17
